ID,carat,cut,color,clarity,depth,table,price,x,y,z
31904,0.56,Premium,F,SI2,60.4,60,1286,5.35,5.32,3.22
31905,1.71,Premium,F,VS2,61.4,60,17766,7.72,7.62,4.71
31906,0.91,Very Good,E,SI2,63,56,3772,6.12,6.16,3.87
31907,1.01,Very Good,H,SI1,63.5,57,4659,6.31,6.35,4.02
31908,0.3,Ideal,H,VVS1,62.6,56,819,4.28,4.25,2.67
31909,0.73,Fair,F,VS1,58.6,66,3002,5.92,5.88,3.46
31910,0.26,Ideal,F,VS1,62.1,54,618,4.12,4.13,2.56
31911,0.7,Premium,G,SI1,60.5,57,2415,5.75,5.68,3.46
31912,0.92,Ideal,J,VS1,62,55,3489,6.24,6.27,3.88
31913,2,Very Good,H,SI2,63,59,15694,7.94,8.07,5.04
31914,1.1,Ideal,H,SI1,62.2,55,5636,6.66,6.62,4.13
31915,0.8,Fair,E,I1,65.5,54,1232,5.84,5.68,3.78
31916,0.33,Premium,G,VS1,61.4,59,854,4.49,4.43,2.74
31917,0.72,Ideal,J,SI1,62.6,56,1966,5.67,5.74,3.57
31918,0.7,Very Good,E,IF,60.3,59,4679,5.72,5.76,3.46
31919,1.24,Premium,G,VS1,62,59,7660,6.88,6.92,4.28
31920,0.32,Premium,H,VVS2,62.2,58,773,4.38,4.33,2.71
31921,1.12,Premium,F,SI2,61.6,58,4654,6.69,6.63,4.1
31922,1.03,Very Good,G,SI2,63.1,58,4060,6.41,6.37,4.03
31923,1.08,Premium,F,SI2,62.7,58,3992,6.53,6.49,4.08
31924,1,Good,I,SI1,63.2,56,4015,6.31,6.37,4.01
31925,0.83,Ideal,H,SI1,62.4,57,2720,6.03,5.98,3.75
31926,0.3,Ideal,D,SI1,61,56,709,4.37,4.35,2.66
31927,0.7,Premium,I,SI2,62.3,59,1415,5.64,5.59,3.5
31928,0.3,Ideal,G,VVS1,61.4,58,764,4.31,4.35,2.66
31929,0.3,Ideal,H,VVS2,62.1,56,605,4.28,4.32,2.67
31930,1,Ideal,J,VS1,62.3,56,4032,6.43,6.38,3.99
31931,0.32,Premium,G,VS2,59.9,57,720,4.51,4.47,2.69
31932,1.09,Ideal,E,SI2,61.6,55,5035,6.6,6.64,4.08
31933,0.51,Ideal,F,VVS1,62,57,2787,5.11,5.15,3.18
31934,0.41,Premium,H,VVS1,60.4,58,1043,4.79,4.85,2.91
31935,0.36,Premium,J,SI1,61.6,60,527,4.58,4.54,2.81
31936,1,Fair,D,SI1,65.9,54,4704,6.24,6.2,4.1
31937,0.31,Ideal,E,SI2,61.7,56,435,4.35,4.4,2.7
31938,0.4,Premium,F,SI1,62.3,60,737,4.7,4.74,2.94
31939,1.5,Fair,J,VS2,64.5,59,5846,7.2,7.07,4.6
31940,0.76,Ideal,H,SI2,61.7,56,2404,5.88,5.86,3.62
31941,0.7,Good,D,VS2,63.4,57,2960,5.6,5.67,3.57
31942,0.32,Premium,I,VVS2,61.9,59,561,4.35,4.38,2.7
31943,1,Very Good,F,SI1,63.3,58,5521,6.34,6.36,4.02
31944,0.32,Ideal,G,VVS2,62.4,56,730,4.4,4.42,2.75
31945,2.05,Premium,I,SI1,61.2,57,15837,8.24,8.21,5.03
31946,0.56,Ideal,E,VS2,60.7,57,1819,5.31,5.34,3.23
31947,1.26,Premium,I,VS2,62.4,58,6023,6.88,6.94,4.31
31948,0.7,Very Good,I,VS2,62.2,59,1666,5.64,5.71,3.53
31949,0.52,Very Good,G,VVS1,61.9,61,2045,5.11,5.13,3.17
31950,0.72,Ideal,I,VS2,61.8,55,2650,5.75,5.78,3.56
31951,1.21,Ideal,I,VS1,62.2,54.5,6418,6.81,6.86,4.25
31952,0.36,Ideal,F,SI1,61.1,57,551,4.57,4.6,2.8
31953,0.72,Ideal,I,VS2,61.2,57,2650,5.75,5.79,3.53
31954,1.08,Ideal,E,SI2,61.7,57,5080,6.6,6.55,4.06
31955,1.06,Ideal,F,IF,61.9,55,12539,6.54,6.57,4.06
31956,1.18,Very Good,F,VVS2,60.1,58,11430,6.88,6.92,4.15
31957,1.02,Ideal,E,VS2,62.7,56,6854,6.44,6.38,4.02
31958,0.7,Very Good,E,VS2,60.5,59,2757,5.71,5.76,3.47
31959,2.07,Premium,E,SI2,58.9,61,13786,8.45,8.35,4.95
31960,1.31,Premium,E,SI2,61.2,60,5176,7.02,6.93,4.27
31961,0.25,Ideal,G,VS1,62.6,53,438,4.01,4.07,2.53
31962,1.01,Premium,E,SI1,59.5,60,5301,6.54,6.46,3.87
31963,0.58,Very Good,E,SI2,63.5,60,1265,5.24,5.28,3.34
31964,0.44,Ideal,I,VVS1,61.2,55,1107,4.92,4.95,3.02
31965,1.11,Very Good,G,VS2,62.3,58,6311,6.59,6.61,4.11
31966,0.54,Ideal,F,VS2,62.8,57,1621,5.25,5.2,3.28
31967,0.33,Ideal,F,VS1,61.6,55,738,4.46,4.47,2.76
31968,0.31,Premium,F,VS2,59.4,58,749,4.45,4.37,2.62
31969,1.01,Premium,D,SI1,60,60,5543,6.51,6.45,3.89
31970,0.75,Premium,F,VS2,59.6,59,2835,6.04,5.94,3.57
31971,0.43,Ideal,F,VS2,61.1,56,968,4.91,4.88,2.99
31972,2.13,Ideal,H,SI1,62.2,55,18275,8.2,8.27,5.12
31973,1,Very Good,F,SI1,61,60,5804,6.38,6.43,3.91
31974,1.2,Premium,F,SI1,60.1,59,7282,6.92,6.85,4.14
31975,0.63,Ideal,I,VVS1,62.8,58,2064,5.44,5.49,3.43
31976,0.42,Ideal,G,VVS1,62,56,1235,4.84,4.81,2.99
31977,0.33,Ideal,F,IF,61.8,55,1028,4.47,4.49,2.77
31978,0.32,Very Good,H,SI1,63.5,57,591,4.39,4.34,2.77
31979,1.71,Good,D,SI1,64.1,59,14426,7.51,7.46,4.8
31980,0.31,Very Good,I,VVS2,62.2,57,544,4.34,4.37,2.71
31981,0.29,Very Good,G,VVS1,61.5,57,607,4.24,4.27,2.62
31982,0.45,Ideal,I,VS1,62.1,55,825,4.9,4.92,3.05
31983,0.71,Ideal,F,VS1,61.1,56,3404,5.75,5.78,3.52
31984,0.51,Good,G,SI1,63.1,64,1107,5.08,5.03,3.19
31985,2.08,Good,I,SI2,63.8,58,14084,8.1,8.02,5.14
31986,0.38,Ideal,E,VS1,61.6,56,1000,4.62,4.66,2.86
31987,0.55,Very Good,F,VS2,61.8,57,1676,5.23,5.28,3.25
31988,1.23,Good,D,I1,63.7,58,4050,6.79,6.72,4.3
31989,0.51,Ideal,E,SI2,61.3,61,1128,5.13,5.15,3.15
31990,0.9,Ideal,G,SI2,60.6,55,4077,6.27,6.33,3.82
31991,0.87,Ideal,H,SI2,63,57,2307,6.07,6.02,3.81
31992,0.7,Good,F,SI1,63.5,59,1988,5.58,5.64,3.56
31993,0.52,Premium,G,SI1,60.6,61,1249,5.19,5.17,3.14
31994,0.42,Ideal,H,IF,61.7,55,1273,4.84,4.82,2.98
31995,1.57,Premium,D,SI1,62.2,59,11976,7.37,7.45,4.61
31996,0.7,Very Good,F,VS2,63,58,2507,5.59,5.62,3.53
31997,0.7,Good,H,SI1,60.2,64,2176,5.72,5.65,3.42
31998,0.9,Fair,D,SI2,64.9,57,3473,6.03,5.98,3.9
31999,0.56,Ideal,D,VS2,61.6,56,1963,5.27,5.31,3.26
32000,0.71,Very Good,F,VVS2,62,56,3612,5.71,5.74,3.55
32001,0.47,Good,E,VVS1,65.2,56,1613,4.86,4.89,3.18
32002,0.5,Very Good,D,VS2,62.9,61,1752,4.96,5.03,3.14
32003,0.33,Very Good,E,VVS2,59.8,58.7,893,4.47,4.51,2.68
32004,0.71,Ideal,D,SI2,61.5,55,2416,5.72,5.8,3.54
32005,0.54,Premium,D,SI1,62.3,60,1715,5.22,5.18,3.24
32006,1.54,Ideal,G,VVS1,61.4,56,18294,7.42,7.47,4.57
32007,1.5,Very Good,J,VS2,60.5,63,7177,7.27,7.32,4.41
32008,1.01,Very Good,D,SI1,62.7,58,4821,6.34,6.38,3.99
32009,1.5,Very Good,J,VVS2,63.3,56,8391,7.18,7.29,4.58
32010,0.9,Premium,H,VS2,62.6,58,3933,6.14,6.19,3.86
32011,0.43,Ideal,G,VVS2,60.9,57,1408,4.86,4.89,2.97
32012,1,Premium,F,SI2,62.9,56,4333,6.42,6.36,4.02
32013,0.74,Ideal,F,VS2,62.1,56,3171,5.79,5.83,3.61
32014,1.01,Premium,F,SI2,60.6,60,4121,6.46,6.5,3.93
32015,2.02,Premium,H,SI2,59.9,55,15996,8.28,8.17,4.93
32016,0.25,Very Good,E,VVS1,62.6,57,548,3.98,4.01,2.5
32017,1.03,Ideal,G,VS1,62.4,56,7391,6.44,6.47,4.03
32018,1,Very Good,F,SI2,62.2,55,4383,6.39,6.44,3.99
32019,0.33,Premium,G,VVS1,60.4,59,1114,4.47,4.44,2.69
32020,1.57,Ideal,J,SI1,62,56,7640,7.5,7.46,4.64
32021,1,Ideal,E,I1,63,57,3360,6.35,6.32,3.99
32022,0.27,Very Good,F,VS2,58.7,58,470,4.25,4.3,2.51
32023,0.72,Ideal,J,SI1,62.7,56,1832,5.67,5.75,3.58
32024,0.35,Ideal,F,VS2,61.9,54,706,4.5,4.54,2.8
32025,0.71,Premium,H,SI2,60.5,60,2224,5.81,5.73,3.49
32026,0.4,Premium,D,VS1,60.9,58,1200,4.81,4.78,2.92
32027,0.9,Ideal,H,SI2,62,57,3578,6.17,6.19,3.83
32028,1.01,Premium,D,SI1,61.6,62,5701,6.44,6.38,3.95
32029,1.1,Ideal,F,I1,61.8,56,3678,6.61,6.65,4.1
32030,1.08,Premium,H,VS1,59.6,59,5582,6.72,6.66,3.99
32031,0.3,Ideal,D,SI1,61,56,709,4.33,4.3,2.63
32032,2.12,Ideal,H,SI2,61.4,57,12284,8.28,8.24,5.07
32033,0.92,Good,F,SI2,63.7,64,3787,6.13,6.08,3.89
32034,0.53,Ideal,G,VVS2,62.2,54,1948,5.17,5.22,3.23
32035,0.84,Very Good,E,SI1,63.4,55,2813,6,5.95,3.79
32036,0.34,Ideal,D,VS1,60.3,56,998,4.53,4.56,2.74
32037,1.31,Premium,I,SI2,60.5,59,5744,7.11,7.04,4.28
32038,0.32,Ideal,G,VS1,61.2,56,645,4.39,4.43,2.7
32039,0.7,Very Good,E,SI1,59.6,63,2396,5.72,5.65,3.39
32040,0.71,Ideal,G,SI1,60.6,57,2233,5.72,5.8,3.49
32041,0.51,Ideal,F,VS1,60.2,56,1765,5.22,5.24,3.15
32042,0.58,Ideal,J,VS2,62.8,57,1196,5.33,5.28,3.33
32043,1.53,Very Good,F,VVS2,62.8,59,17057,7.28,7.34,4.59
32044,0.31,Premium,F,VS2,62.3,59,625,4.3,4.33,2.69
32045,0.33,Premium,G,VS1,60.3,58,797,4.52,4.5,2.72
32046,0.8,Ideal,I,SI1,59.4,58,2927,6.07,6.09,3.61
32047,0.6,Ideal,E,VS1,59.6,59,2339,5.52,5.45,3.27
32048,0.81,Ideal,G,SI2,61.6,56,2789,5.97,6.01,3.69
32049,0.26,Premium,G,VS1,61.3,60,491,4.12,4.07,2.51
32050,0.23,Very Good,D,VS2,60.5,61,357,3.96,3.97,2.4
32051,1,Premium,F,SI2,61.1,61,4452,6.38,6.35,3.89
32052,1.06,Premium,D,SI2,59.8,61,4483,6.63,6.58,3.95
32053,0.7,Good,H,SI1,65,57,2117,5.52,5.59,3.61
32054,0.43,Ideal,I,VVS1,62.2,57,968,4.84,4.81,3
32055,0.3,Ideal,D,VS2,59.5,56,778,4.41,4.37,2.61
32056,1,Very Good,E,VS1,63.2,55,7532,6.34,6.29,3.99
32057,1.01,Good,F,SI1,63.3,59,4899,6.38,6.42,4.05
32058,0.61,Ideal,F,VVS2,62.2,55,2634,5.42,5.45,3.38
32059,1.09,Ideal,F,VS1,61.6,55,9786,6.62,6.67,4.09
32060,0.5,Ideal,H,VS2,62.3,55,1921,5.09,5.12,3.18
32061,1.2,Very Good,G,VS1,62.5,57,8150,6.84,6.75,4.25
32062,0.73,Ideal,H,IF,62.3,55,3785,5.77,5.79,3.6
32063,0.73,Ideal,I,VS2,61.9,56,2426,5.77,5.82,3.59
32064,1.22,Premium,G,SI2,60.5,58,5739,6.96,6.92,4.2
32065,0.39,Ideal,D,VS1,60.3,56,1170,4.77,4.71,2.86
32066,1.02,Ideal,F,VS2,62.7,54,6479,6.42,6.5,4.05
32067,0.71,Ideal,I,VS1,62,58,2266,5.75,5.72,3.55
32068,0.9,Very Good,F,VS1,62.4,59,4961,6.1,6.15,3.82
32069,0.57,Ideal,E,VVS2,60.6,56.2,2719,5.36,5.4,3.26
32070,1.05,Premium,G,IF,60.6,60,9012,6.59,6.57,3.99
32071,0.51,Good,G,VVS2,63.1,58,1875,5.07,5.11,3.21
32072,0.41,Ideal,D,SI2,61,56,683,4.78,4.83,2.93
32073,1.25,Ideal,D,VS2,62.6,56,10114,6.87,6.84,4.29
32074,1.08,Fair,J,SI2,64.9,60,3302,6.46,6.32,4.15
32075,0.84,Ideal,J,VS2,60.7,56,2376,6.17,6.12,3.73
32076,0.36,Ideal,D,SI2,62,56,689,4.6,4.56,2.84
32077,1.01,Ideal,I,SI1,62.5,56,5020,6.4,6.36,3.99
32078,0.3,Good,H,VVS2,63.5,55,605,4.25,4.28,2.71
32079,1.01,Very Good,I,SI1,62.1,58,4681,6.37,6.39,3.96
32080,0.35,Very Good,F,VS1,61.9,56,760,4.5,4.53,2.79
32081,0.97,Very Good,G,SI1,60.2,61,4140,6.4,6.46,3.87
32082,0.38,Very Good,I,VS2,61.7,56,680,4.65,4.68,2.88
32083,0.73,Fair,D,VS1,66,54,3047,5.56,5.66,3.7
32084,0.32,Premium,H,VVS1,61.4,58,730,4.38,4.41,2.7
32085,1,Very Good,F,SI2,61.6,61,4372,6.33,6.36,3.91
32086,0.72,Very Good,G,VVS2,62.2,57,2933,5.67,5.72,3.54
32087,0.41,Ideal,F,VVS2,61.2,56,1115,4.78,4.8,2.93
32088,0.5,Fair,F,SI1,64.7,57,1181,4.99,4.94,3.21
32089,1.22,Ideal,I,VS1,61.9,55.7,6469,6.81,6.84,4.23
32090,2,Good,D,SI2,60.3,56,16425,8.08,8.11,4.88
32091,0.34,Ideal,E,VVS2,60.8,58,838,4.51,4.53,2.75
32092,0.33,Ideal,F,VVS1,61.9,54,880,4.42,4.46,2.75
32093,0.4,Ideal,G,IF,61.1,58,1229,4.72,4.74,2.89
32094,0.75,Very Good,F,SI1,63.5,56,2372,5.75,5.71,3.64
32095,0.53,Ideal,H,VS2,61.4,55.4,1417,5.19,5.24,3.2
32096,0.24,Very Good,F,VS2,62.4,58,419,3.98,4,2.49
32097,0.31,Ideal,G,IF,61.9,56,924,4.36,4.39,2.71
32098,0.37,Very Good,I,VVS2,60.9,58,714,4.64,4.68,2.84
32099,0.41,Good,G,SI2,63.4,58,611,4.7,4.73,2.99
32100,0.33,Premium,E,VS2,61.1,59,928,4.49,4.45,2.73
32101,0.32,Very Good,I,SI1,62.4,58,388,4.42,4.46,2.77
32102,0.71,Good,J,VS2,63.8,58,1774,5.61,5.58,3.57
32103,1.03,Ideal,H,SI2,60.5,57,3692,6.58,6.52,3.96
32104,0.67,Good,I,VVS2,58.9,51,1882,5.74,5.78,3.4
32105,0.35,Ideal,G,VS1,61.1,56,923,4.55,4.58,2.79
32106,0.76,Ideal,F,VS2,61.9,57,3648,5.83,5.86,3.62
32107,0.8,Ideal,F,VS2,60.9,57,4043,5.98,6.04,3.66
32108,0.43,Premium,D,SI1,62.4,60,796,4.79,4.82,3
32109,0.7,Fair,G,SI2,58.6,56,2208,5.8,5.74,3.38
32110,0.4,Premium,E,SI1,62.9,58,907,4.74,4.71,2.97
32111,0.57,Premium,J,VS1,60.6,59,1606,5.37,5.36,3.25
32112,1.06,Premium,E,SI2,60.5,60,4737,6.67,6.61,4.02
32113,0.55,Ideal,E,VS1,61.2,57,2001,5.28,5.3,3.24
32114,0.51,Premium,F,VS2,62.3,60,1574,5.1,5.07,3.17
32115,0.31,Premium,E,VS2,61.6,59,872,4.35,4.32,2.67
32116,0.24,Very Good,E,VVS1,61.7,58,485,3.95,3.99,2.45
32117,0.9,Very Good,D,SI1,61.1,63,3997,6.21,6.17,3.78
32118,1.15,Ideal,G,VVS1,60.6,56,9377,6.83,6.8,4.13
32119,1.04,Premium,G,SI1,60.3,58,3780,6.6,6.55,3.96
32120,1.26,Premium,I,SI2,62.2,58,5398,6.98,6.92,4.32
32121,1,Fair,D,SI1,64.9,59,4704,6.2,6.13,4
32122,1.07,Ideal,G,VVS1,60.9,56,8895,6.6,6.67,4.04
32123,2.6,Ideal,J,SI2,62.5,56,18369,8.81,8.76,5.49
32124,1.03,Very Good,F,SI1,61.5,59,4996,6.42,6.49,3.97
32125,1,Fair,F,I1,68,57,2280,6.14,6.05,4.15
32126,0.53,Very Good,E,VS1,61.7,59,1844,5.18,5.2,3.2
32127,0.31,Very Good,I,VS1,63,58,489,4.29,4.32,2.71
32128,1.17,Premium,F,SI1,61.9,60,5366,6.72,6.66,4.14
32129,1.34,Very Good,J,VS1,61.7,59,6237,7.03,7.14,4.37
32130,0.31,Ideal,D,VS2,61.5,56,734,4.37,4.41,2.7
32131,1.04,Ideal,F,SI2,62,54,4695,6.49,6.51,4.03
32132,1.51,Very Good,H,SI1,63.5,55,8541,7.31,7.22,4.61
32133,0.42,Ideal,G,VS2,62.2,56,847,4.8,4.82,2.99
32134,1.11,Ideal,H,SI1,62.5,56,5395,6.65,6.63,4.15
32135,0.41,Very Good,G,VVS2,62.9,56,1007,4.7,4.74,2.97
32136,1.51,Good,I,SI2,63.6,60,7957,7.27,7.23,4.61
32137,1.53,Premium,J,VS1,62.8,59,8205,7.34,7.31,4.6
32138,0.5,Good,E,VS2,64.1,58,1299,5.01,5.03,3.22
32139,0.41,Very Good,I,VVS1,59.8,61,863,4.79,4.84,2.88
32140,0.73,Ideal,F,SI2,61.5,55,2255,5.79,5.85,3.58
32141,1,Premium,F,SI2,62.4,61,4155,6.34,6.32,3.95
32142,0.44,Good,D,VS2,63.6,56,1009,4.81,4.84,3.07
32143,0.56,Very Good,H,SI1,61.2,57,1179,5.28,5.31,3.24
32144,1.01,Premium,F,SI1,62.5,58,4989,6.42,6.39,4
32145,0.9,Good,H,VS1,63.5,59,4309,6.1,6.13,3.88
32146,1,Premium,G,VS2,61.6,58,6272,6.44,6.42,3.96
32147,0.35,Ideal,F,IF,60.9,55,1312,4.58,4.61,2.8
32148,0.9,Good,D,SI1,62,62,4187,6.06,6.1,3.77
32149,1.5,Very Good,H,VS2,63.4,57,10206,7.27,7.2,4.59
32150,0.85,Ideal,J,SI1,62.3,55,2366,6.1,6.06,3.79
32151,1.03,Premium,D,VVS2,61.7,59,8623,6.48,6.43,3.98
32152,0.41,Premium,G,VS2,59.7,59,1061,4.84,4.81,2.88
32153,0.3,Ideal,I,SI1,61.9,57,422,4.3,4.32,2.67
32154,1.01,Very Good,E,SI1,58.6,58,4766,6.52,6.58,3.84
32155,2,Good,D,SI2,64.1,57,17094,7.91,7.82,5.04
32156,0.9,Premium,I,VVS2,58.3,60,3931,6.32,6.28,3.67
32157,1.29,Very Good,G,VS2,58.7,58,8684,7.11,7.27,4.22
32158,0.41,Premium,H,SI1,62,59,876,4.8,4.78,2.97
32159,0.3,Premium,I,VVS2,61.9,61,675,4.32,4.28,2.66
32160,0.4,Premium,F,SI1,62.3,57,945,4.74,4.67,2.93
32161,0.23,Very Good,D,VS2,63.1,58,402,3.91,3.95,2.48
32162,2.03,Ideal,J,SI1,62.6,55,13357,8.06,8.1,5.06
32163,0.9,Premium,H,I1,62.8,61,1939,6.09,6.07,3.82
32164,0.51,Ideal,D,VS2,62.3,55,1882,5.19,5.12,3.21
32165,0.53,Ideal,D,VS2,61.2,55,1857,5.21,5.25,3.2
32166,0.33,Premium,G,VS2,61.3,61,693,4.47,4.43,2.73
32167,0.34,Ideal,E,VS1,62,56,1033,4.52,4.48,2.79
32168,1.04,Good,F,SI1,63.4,59,5045,6.4,6.44,4.07
32169,0.38,Ideal,H,VS2,62.2,54,703,4.64,4.68,2.9
32170,0.9,Premium,E,VS2,62.6,59,4687,6.14,6.06,3.82
32171,1,Premium,G,VS2,58.6,61,6048,6.61,6.57,3.86
32172,1.11,Premium,H,SI2,61.5,59,4662,6.67,6.63,4.09
32173,2.01,Good,H,SI1,60.9,65,15618,8.22,8.18,4.99
32174,0.7,Premium,D,VS2,58,62,2773,5.87,5.78,3.38
32175,0.3,Premium,F,VVS2,62.4,58,945,4.28,4.25,2.66
32176,0.48,Very Good,E,VS2,59.9,58.9,1320,5.07,5.12,3.06
32177,0.53,Good,I,SI1,65.5,59,923,5.01,5.06,3.3
32178,2.01,Good,I,SI2,59.1,59,12964,8.09,8.14,4.8
32179,1,Very Good,I,VS1,61.1,59.9,5009,6.37,6.41,3.9
32180,2.2,Premium,I,VS2,62,57,18364,8.38,8.34,5.18
32181,0.52,Ideal,G,VS2,61.7,56,1428,5.15,5.19,3.19
32182,0.5,Fair,F,SI1,65.1,59,994,5.01,4.92,3.23
32183,1.2,Very Good,G,VS2,62.2,57,7983,6.75,6.78,4.21
32184,0.31,Ideal,G,VS2,61.4,57,544,4.33,4.37,2.67
32185,0.77,Very Good,J,SI1,61,59,2086,5.94,5.99,3.64
32186,1.11,Ideal,I,SI2,61.9,57,4377,6.62,6.66,4.11
32187,1,Fair,J,SI1,65.3,57,3175,6.33,6.12,4.08
32188,0.9,Good,G,SI2,63.8,59,3246,6.05,6.02,3.85
32189,1.52,Very Good,J,SI1,62.3,57,7239,7.32,7.38,4.58
32190,1.57,Very Good,D,SI2,62.9,61,9698,7.37,7.41,4.65
32191,0.39,Ideal,E,VS2,61.3,56,911,4.71,4.75,2.9
32192,0.32,Ideal,E,VVS2,62.3,56,1080,4.4,4.37,2.73
32193,0.9,Good,D,SI1,63.6,63,3755,6.03,6.07,3.85
32194,0.45,Premium,D,VS1,60.6,59,1358,4.98,4.96,3.01
32195,0.71,Premium,H,SI1,62.3,61,2049,5.65,5.61,3.51
32196,2.09,Ideal,H,SI2,62,59,15589,8.15,8.2,5.07
32197,0.51,Very Good,G,VS1,63.4,57,1709,5.08,5.04,3.21
32198,0.97,Very Good,F,SI2,59.9,59,4063,6.38,6.45,3.84
32199,0.53,Ideal,E,SI1,61.9,55,1585,5.2,5.24,3.23
32200,0.32,Ideal,G,VVS2,60.6,57,936,4.43,4.41,2.68
32201,1.13,Premium,I,SI1,62.8,57,4746,6.68,6.64,4.18
32202,0.42,Ideal,H,VS1,61.4,56,847,4.82,4.85,2.97
32203,0.34,Premium,D,VS2,62.1,58,1033,4.5,4.45,2.78
32204,0.86,Very Good,H,SI1,59.7,59,3228,6.14,6.23,3.69
32205,0.33,Ideal,D,VS2,61.9,56,1002,4.44,4.42,2.74
32206,1.01,Premium,F,VS2,59.2,60,6416,6.51,6.54,3.86
32207,2.01,Premium,G,SI2,59.8,58,15977,8.21,8.15,4.89
32208,0.77,Good,D,SI2,63.8,58,2665,5.81,5.78,3.7
32209,0.56,Ideal,E,VS2,61.5,57,1915,5.3,5.27,3.25
32210,0.37,Premium,E,VS2,61.5,58,811,4.61,4.66,2.85
32211,0.46,Fair,E,VS2,66.8,61,1070,4.84,4.71,3.2
32212,0.9,Ideal,G,SI1,61.6,57,3931,6.24,6.17,3.82
32213,0.5,Good,D,VS2,63.7,56,1635,5.05,5.09,3.23
32214,1.01,Very Good,H,SI1,63.1,59,4705,6.34,6.43,4.03
32215,0.9,Ideal,H,VS1,61.8,56,4194,6.18,6.24,3.84
32216,0.51,Ideal,G,IF,62.9,58,2146,5.07,5.11,3.2
32217,0.53,Ideal,I,VVS2,60.9,56,1351,5.26,5.3,3.21
32218,1,Very Good,G,VVS2,59.8,59,7584,6.47,6.51,3.88
32219,0.52,Ideal,E,VS2,61.5,56,1576,5.18,5.2,3.19
32220,0.59,Ideal,F,VVS2,61.7,56,2551,5.38,5.41,3.33
32221,0.9,Premium,F,SI2,61.6,58,3457,6.23,6.15,3.81
32222,0.35,Ideal,E,VVS1,62.2,56,1044,4.51,4.53,2.81
32223,0.55,Ideal,D,VS2,61.4,57,2030,5.31,5.27,3.25
32224,1.51,Premium,E,VS2,60.7,60,14709,7.37,7.46,4.5
32225,0.7,Premium,H,VS1,60.5,58,2245,5.73,5.77,3.48
32226,0.71,Very Good,H,VVS2,61.8,56,2960,5.7,5.73,3.53
32227,0.33,Ideal,G,VS1,61.9,55,699,4.44,4.49,2.77
32228,2,Ideal,H,SI1,62.9,56,13320,8.06,7.97,5.04
32229,0.56,Ideal,H,VVS2,60.9,57,1814,5.38,5.33,3.26
32230,0.32,Ideal,E,VS2,62.6,53,900,4.38,4.37,2.74
32231,0.72,Ideal,F,SI2,60.8,56,2674,5.82,5.79,3.53
32232,0.3,Premium,H,VVS2,60.6,58,776,4.35,4.33,2.63
32233,0.42,Premium,G,VS1,60.5,59,921,4.79,4.83,2.91
32234,2.25,Very Good,J,SI2,60.6,63,8442,8.45,8.38,5.1
32235,0.3,Ideal,E,VS1,61.1,58,673,4.3,4.34,2.64
32236,0.53,Ideal,F,VS1,61.8,56,1812,5.2,5.22,3.22
32237,0.32,Premium,I,SI1,62.7,58,432,4.34,4.37,2.73
32238,1.13,Ideal,F,SI2,61.8,57,5232,6.71,6.68,4.14
32239,0.77,Ideal,F,SI2,62,56,2107,5.92,5.86,3.65
32240,0.76,Ideal,H,VS2,61.9,55,3016,5.85,5.88,3.64
32241,0.3,Ideal,I,VVS1,62.1,54,540,4.29,4.31,2.67
32242,0.37,Ideal,I,VS2,61.2,56,603,4.62,4.66,2.84
32243,0.34,Very Good,G,VVS1,60.9,57,819,4.53,4.56,2.76
32244,1.39,Good,F,SI2,63.8,55,6969,7.05,7.08,4.51
32245,0.31,Premium,H,SI1,62.8,58,558,4.32,4.28,2.7
32246,1.24,Premium,D,SI1,62.4,59,7486,6.86,6.82,4.27
32247,1.02,Ideal,G,VS2,62.3,56,6796,6.46,6.51,4.04
32248,0.25,Very Good,E,VS2,63.3,60,404,4,4.03,2.54
32249,1.09,Premium,H,SI2,62.5,58,4639,6.61,6.55,4.11
32250,1.01,Premium,F,VS2,61.2,57.5,7277,6.43,6.45,3.94
32251,1.2,Very Good,J,SI2,61.4,55,4636,6.85,6.92,4.23
32252,0.78,Ideal,H,SI1,61.1,57,2616,5.9,5.94,3.62
32253,1.01,Good,D,SI2,63.6,57,4719,6.35,6.39,4.05
32254,0.5,Ideal,H,SI1,62,56,1178,5.09,5.12,3.16
32255,1.01,Premium,D,VVS1,59.3,59,11480,6.56,6.53,3.88
32256,0.5,Good,G,VVS2,63.8,56,1715,5.03,5.06,3.22
32257,1.01,Good,G,SI2,61.1,62,3948,6.38,6.48,3.93
32258,0.71,Very Good,F,VS1,61.8,60,3017,5.66,5.7,3.51
32259,0.34,Ideal,E,VS2,62.6,55,956,4.45,4.43,2.78
32260,0.7,Premium,G,VS1,62.6,60,2512,5.58,5.66,3.52
32261,0.34,Ideal,E,VVS1,62.3,56,1014,4.45,4.48,2.78
32262,1.04,Very Good,E,VS1,63,55,7751,6.45,6.5,4.08
32263,0.4,Ideal,G,VVS1,60.8,57,1097,4.78,4.81,2.91
32264,1.09,Premium,D,SI2,62.2,59,4682,6.49,6.46,4.03
32265,0.52,Very Good,G,VVS2,63.2,57,1833,5.08,5.11,3.22
32266,1.13,Ideal,I,VS1,61.6,54,5813,6.72,6.74,4.15
32267,0.46,Ideal,F,SI1,61.6,54,983,4.97,5,3.07
32268,0.34,Premium,H,VS1,61.3,56,765,4.53,4.48,2.76
32269,0.72,Premium,G,VS1,58.9,58,3032,5.93,5.85,3.47
