ID,carat,cut,color,clarity,depth,table,price,x,y,z
9731,0.56,Ideal,I,SI1,61.9,57,1212,5.25,5.29,3.26
9732,0.31,Ideal,D,VS2,62.1,56,734,4.34,4.35,2.7
9733,0.3,Very Good,D,VS2,62.9,61,710,4.27,4.29,2.69
9734,0.5,Very Good,E,SI2,63.3,56,1181,5.09,5.05,3.21
9735,0.7,Good,D,VS2,63.2,60,3087,5.56,5.61,3.53
9736,1.45,Premium,D,SI1,62.2,58,10800,7.12,7.03,4.4
9737,1.32,Ideal,I,VS2,61.7,59,7059,7.03,7.06,4.35
9738,1.22,Premium,G,VS2,61.8,58,8362,6.91,6.84,4.25
9739,1,Premium,E,VS2,63,58,7168,6.25,6.22,3.93
9740,0.56,Very Good,D,SI1,63,58,1746,5.21,5.24,3.29
9741,0.41,Ideal,F,VS2,62.7,56,1107,4.78,4.72,2.98
9742,0.36,Ideal,F,SI2,61.2,56,450,4.61,4.64,2.83
9743,0.37,Premium,G,VS1,61.5,58,957,4.6,4.57,2.82
9744,1.08,Very Good,I,VS1,62.5,57,4790,6.51,6.54,4.08
9745,1.05,Ideal,F,VS1,62.1,56,7955,6.54,6.59,4.08
9746,0.7,Good,E,VS1,59.4,61,3063,5.79,5.83,3.45
9747,0.3,Very Good,E,VS1,58.4,62,640,4.37,4.43,2.57
9748,1,Premium,G,VS2,62.9,56,5806,6.42,6.27,3.99
9749,1.57,Premium,G,VS2,62.7,60,11711,7.46,7.38,4.65
9750,0.9,Premium,E,SI1,62.8,58,4677,6.13,6.09,3.84
9751,1.55,Premium,J,VS2,60.7,59,7911,7.47,7.5,4.54
9752,0.5,Ideal,D,SI1,62.7,57,1272,5.06,5.08,3.18
9753,0.33,Ideal,E,SI1,62.5,55,579,4.42,4.45,2.77
9754,0.51,Premium,E,SI1,62.3,58,1546,5.12,5.05,3.17
9755,0.3,Fair,G,VS1,64.4,61,673,4.2,4.16,2.69
9756,1.25,Good,F,VS2,63.9,58,6440,6.76,6.71,4.31
9757,0.38,Ideal,F,VVS2,60.9,58,954,4.66,4.7,2.85
9758,1.02,Very Good,G,VS1,62.4,58,6622,6.37,6.42,3.99
9759,0.51,Good,D,SI2,63.9,55,1268,5.1,5.04,3.24
9760,0.5,Premium,G,VVS2,61.4,57,1909,5.16,5.1,3.15
9761,1.09,Very Good,H,SI1,61.8,58,4784,6.58,6.63,4.08
9762,1.53,Ideal,E,SI2,61.2,57,10339,7.42,7.46,4.55
9763,0.9,Good,F,SI1,63.9,58,3604,6.12,6.08,3.9
9764,0.41,Ideal,G,VS2,62.5,54,827,4.75,4.78,2.98
9765,0.72,Ideal,D,VS1,61.6,56,3522,5.73,5.8,3.55
9766,1.05,Ideal,F,SI1,62,55,5557,6.54,6.5,4.04
9767,1,Fair,I,SI2,66.8,56,2743,6.22,6.12,4.13
9768,0.9,Very Good,E,SI1,61.7,58,4795,6.15,6.2,3.81
9769,1.21,Ideal,H,VS2,63,57,6134,6.73,6.7,4.23
9770,1.2,Premium,F,SI1,60.2,58,6604,6.9,6.86,4.14
9771,0.4,Premium,F,VVS2,60.7,58,1163,4.75,4.7,2.87
9772,0.23,Very Good,E,VVS2,62.3,55,505,3.9,3.93,2.44
9773,0.51,Ideal,D,VS2,60.8,57,1769,5.18,5.21,3.16
9774,0.32,Ideal,I,VVS1,62.4,55,756,4.38,4.34,2.72
9775,0.91,Very Good,G,VS2,62.3,59,5484,6.13,6.17,3.83
9776,0.32,Ideal,G,IF,60.9,56,1020,4.43,4.41,2.69
9777,1.01,Very Good,G,VVS2,63.2,59,7665,6.38,6.34,4.02
9778,0.31,Ideal,F,VVS1,62,55,815,4.33,4.35,2.69
9779,0.5,Ideal,E,SI2,61.1,58,1185,5.09,5.13,3.12
9780,0.99,Fair,H,VS2,71.6,57,3593,5.94,5.8,4.2
9781,0.71,Very Good,D,VS2,59.7,55,3203,5.85,5.88,3.5
9782,0.26,Good,F,VS1,58,58,453,4.2,4.25,2.45
9783,0.54,Very Good,H,VS2,62.6,58,1338,5.16,5.19,3.24
9784,2.01,Fair,E,SI2,65.5,56,11156,7.84,7.79,5.12
9785,1.01,Premium,E,VS2,58,61,7240,6.53,6.5,3.94
9786,0.31,Very Good,G,VS1,61.9,54,640,4.36,4.4,2.71
9787,0.71,Ideal,E,VS2,62.5,56,2347,5.7,5.75,3.58
9788,1.07,Premium,I,SI1,58.4,60,4075,6.78,6.68,3.93
9789,2.01,Very Good,I,SI1,63.5,55,12271,8.07,8.01,5.11
9790,2,Premium,H,SI2,62.1,60,11202,8.1,8.01,5.3
9791,0.32,Ideal,G,VS1,61.2,56,828,4.43,4.39,2.7
9792,1.7,Very Good,G,VS2,62.6,57,15259,7.6,7.67,4.78
9793,0.75,Very Good,E,SI1,63.4,57,2698,5.77,5.75,3.65
9794,1.57,Ideal,F,SI1,61.1,55,12320,7.53,7.55,4.61
9795,0.34,Ideal,H,IF,61.8,54,863,4.51,4.55,2.8
9796,0.51,Ideal,E,VS1,61.5,53,1708,5.17,5.24,3.2
9797,1.01,Ideal,E,SI1,61.8,56,5132,6.46,6.51,4.01
9798,1,Premium,F,VS1,61.3,59,6692,6.45,6.42,3.95
9799,0.41,Premium,G,VS1,62.3,56,961,4.8,4.77,2.98
9800,0.31,Ideal,H,SI1,62.1,54,464,4.37,4.39,2.72
9801,1.24,Premium,D,SI2,61.4,59,6965,6.91,6.87,4.23
9802,0.9,Premium,F,SI2,60.6,59,3951,6.27,6.21,3.78
9803,0.59,Ideal,E,SI2,62.5,57,1305,5.32,5.37,3.34
9804,1.11,Very Good,J,VS2,63.2,59,3730,6.55,6.46,4.11
9805,0.32,Ideal,G,VS1,62.1,55,645,4.4,4.42,2.74
9806,0.23,Good,G,VVS2,63.8,56,537,3.94,3.9,2.5
9807,0.58,Ideal,I,VVS1,62.1,56,1805,5.34,5.32,3.31
9808,1.07,Very Good,H,VS2,61.5,57,5254,6.57,6.63,4.06
9809,0.61,Ideal,F,VVS2,62.2,55,2634,5.42,5.45,3.38
9810,0.34,Ideal,E,VVS2,62.3,57,835,4.44,4.48,2.78
9811,1.06,Premium,H,VS2,62,58,5889,6.57,6.5,4.05
9812,0.37,Very Good,D,VS1,61.1,58,820,4.66,4.7,2.86
9813,1,Very Good,E,VS2,62.8,63,5720,6.28,6.33,3.96
9814,0.9,Very Good,G,VS2,60.9,59,4269,6.18,6.24,3.78
9815,1.21,Ideal,F,VS2,61.5,56,8348,6.87,6.83,4.21
9816,0.53,Ideal,G,VS1,61.6,57,1727,5.24,5.21,3.22
9817,0.33,Ideal,E,VS1,60,57,625,4.47,4.5,2.69
9818,1.53,Ideal,F,SI1,60.3,57,11713,7.45,7.52,4.51
9819,1.01,Premium,G,SI1,58.8,58,4395,6.59,6.51,3.85
9820,0.34,Ideal,G,VS2,61.9,55,596,4.49,4.53,2.79
9821,1,Premium,G,I1,62.5,62,2984,6.42,6.35,3.99
9822,0.92,Very Good,E,SI1,62.1,58,4562,6.15,6.22,3.84
9823,0.31,Premium,D,SI1,62,58,732,4.35,4.3,2.68
9824,1.01,Premium,H,VS2,60.7,61,4921,6.47,6.39,3.9
9825,0.93,Ideal,E,SI2,62.1,55,3990,6.27,6.29,3.9
9826,0.7,Ideal,F,VS2,61.3,57,3008,5.7,5.76,3.51
9827,1.02,Premium,H,SI2,59.2,59,3769,6.57,6.54,3.88
9828,1.01,Very Good,J,VS2,59.3,59,4120,6.5,6.58,3.88
9829,0.52,Ideal,E,VS1,62.5,56,1668,5.11,5.16,3.21
9830,1.16,Ideal,H,SI1,64.2,59,5411,6.66,6.61,4.26
9831,2.01,Good,F,SI2,58.1,64,16231,8.23,8.19,4.77
9832,0.35,Premium,E,VVS1,61,58,1116,4.56,4.52,2.77
9833,0.71,Ideal,H,IF,63,57,3354,5.68,5.72,3.59
9834,1.01,Ideal,E,VS1,61.6,57,7565,6.45,6.41,3.96
9835,1,Fair,I,SI1,66.3,61,2875,6.08,6.03,4.01
9836,0.31,Premium,E,VS2,60.8,58,680,4.35,4.37,2.65
9837,0.71,Very Good,F,SI1,63.3,60,2198,5.61,5.54,3.53
9838,2.06,Premium,I,SI2,62.2,60,11190,8.14,8.1,5.05
9839,1.01,Very Good,F,SI1,59.5,62,4899,6.45,6.53,3.86
9840,0.4,Ideal,G,IF,62,57,1193,4.73,4.75,2.94
9841,1.02,Premium,I,SI2,62.2,58,4061,6.41,6.36,3.97
9842,0.56,Ideal,E,VS2,60.7,57,1915,5.34,5.31,3.23
9843,1.14,Ideal,I,SI1,62.2,56,4953,6.65,6.7,4.15
9844,1.05,Premium,F,SI2,62.3,56,4363,6.55,6.51,4.07
9845,2.02,Very Good,H,SI2,59.9,55,15851,8.17,8.28,4.93
9846,1.05,Premium,G,SI2,61.6,60,4318,6.56,6.49,4.02
9847,1.12,Good,I,VS2,63.8,55,4766,6.57,6.63,4.21
9848,0.4,Very Good,D,VVS2,62.2,54,1263,4.75,4.77,2.96
9849,0.4,Premium,H,VS1,62.7,59,731,4.63,4.71,2.93
9850,0.9,Very Good,I,VS1,63.2,57,3484,6.1,6.05,3.84
9851,0.31,Very Good,G,VVS2,63.4,59,907,4.29,4.26,2.71
9852,1.06,Ideal,I,VS2,60.3,57,5516,6.61,6.66,4.01
9853,0.31,Fair,F,SI1,64.7,56,618,4.28,4.25,2.76
9854,0.5,Good,E,VS2,64.1,58,1299,5.01,5.03,3.22
9855,0.58,Very Good,G,SI1,59.3,59,1408,5.46,5.51,3.25
9856,1.53,Very Good,F,VVS2,62.8,59,17057,7.28,7.34,4.59
9857,0.31,Very Good,G,SI1,61.7,55,462,4.37,4.38,2.7
9858,1.11,Premium,H,SI1,58.4,60,4842,6.87,6.83,4
9859,1.2,Premium,J,SI2,58.7,59,4685,6.99,6.94,4.09
9860,0.32,Ideal,F,VS2,61.3,57,828,4.4,4.37,2.69
9861,0.32,Ideal,F,VVS1,61.8,55,990,4.41,4.36,2.71
9862,1.55,Premium,I,SI2,61.5,58,7256,7.39,7.46,4.57
9863,0.4,Premium,G,VS1,61.3,60,1125,4.71,4.66,2.87
9864,0.3,Ideal,E,VVS2,61.6,57,789,4.29,4.32,2.65
9865,0.57,Very Good,I,VS2,62.2,55,1267,5.33,5.34,3.32
9866,0.5,Very Good,G,VVS2,60.9,61,1838,5.11,5.13,3.12
9867,1.51,Ideal,G,VVS2,62.3,55,14616,7.29,7.35,4.56
9868,0.61,Ideal,F,VVS2,61.4,56,3248,5.44,5.49,3.36
9869,1.52,Premium,H,SI1,61.2,58,8566,7.53,7.43,4.57
9870,2.13,Premium,I,SI1,62.5,60,13370,8.18,8.13,5.1
9871,0.7,Premium,G,VS1,61,59,2512,5.68,5.77,3.49
9872,0.31,Ideal,G,VVS1,59.5,56,816,4.41,4.43,2.63
9873,1.72,Good,J,SI2,63.2,57,7741,7.56,7.6,4.79
9874,0.27,Ideal,G,IF,61,56,672,4.17,4.19,2.55
9875,0.3,Ideal,F,VVS1,62.4,56,1114,4.31,4.28,2.68
9876,1.02,Very Good,H,SI2,63.1,59,4284,6.43,6.37,4.04
9877,0.27,Very Good,G,VVS1,62.9,55,566,4.12,4.15,2.6
9878,1.21,Ideal,G,VVS1,60.2,57,10232,7.02,6.94,4.2
9879,0.4,Ideal,F,VVS2,62.4,56,1088,4.72,4.74,2.95
9880,1.5,Very Good,H,VS2,60.7,61,11025,7.34,7.41,4.48
9881,1.01,Good,E,VS2,61.2,62,5972,6.34,6.38,3.89
9882,0.42,Very Good,F,VS1,61.9,55,1031,4.78,4.82,2.97
9883,1.01,Premium,H,VS1,62.1,62,5826,6.36,6.32,3.94
9884,0.41,Premium,F,VVS2,60.1,59,1192,4.82,4.79,2.89
9885,0.8,Ideal,G,SI1,62.5,57,2870,5.94,5.9,3.7
9886,0.55,Ideal,G,VVS1,61.2,56,2077,5.27,5.3,3.24
9887,1.15,Premium,H,VS2,60.2,58,5191,6.86,6.8,4.11
9888,0.5,Very Good,I,VS2,61.7,58,1176,5.08,5.13,3.15
9889,0.3,Ideal,H,VVS2,62.2,57,776,4.29,4.26,2.66
9890,0.52,Ideal,E,VVS2,60.9,56,2220,5.21,5.24,3.18
9891,0.4,Premium,E,VS2,59.3,59,912,4.77,4.81,2.84
9892,0.54,Ideal,D,VS2,61.1,57,1993,5.25,5.22,3.2
9893,0.53,Good,E,SI2,57.9,58,1140,5.34,5.39,3.11
9894,0.31,Very Good,E,VVS1,62.5,59,725,4.3,4.34,2.7
9895,1,Ideal,F,VS2,61.7,58,6424,6.37,6.43,3.95
9896,1.1,Very Good,G,SI1,59.4,58,4997,6.72,6.79,4.01
9897,1.06,Ideal,H,SI1,62.7,57,4120,6.48,6.53,4.08
9898,0.28,Ideal,D,VS2,62.4,57,487,4.16,4.2,2.61
9899,0.87,Ideal,H,SI1,62.5,57,2923,6.13,6.06,3.81
9900,1.27,Very Good,H,SI1,62.3,58,7125,6.87,6.94,4.3
9901,0.27,Very Good,E,VS1,60.6,59,413,4.19,4.22,2.55
9902,0.51,Very Good,D,SI1,61,60,1569,5.15,5.18,3.15
9903,0.37,Ideal,E,VS2,61.9,53,811,4.62,4.65,2.87
9904,1.54,Very Good,I,VS1,61.1,63,10349,7.43,7.36,4.52
9905,0.27,Ideal,E,VVS2,62.2,55,622,4.12,4.17,2.58
9906,0.32,Ideal,E,VS2,62.2,55,702,4.37,4.38,2.72
9907,0.93,Good,G,VS1,63.8,59,4425,6.21,6.15,3.94
9908,1.01,Ideal,J,VS2,62.2,54,4443,6.41,6.47,4.01
9909,0.24,Very Good,F,VVS2,61.7,56,608,3.98,4,2.45
9910,1.08,Good,E,SI2,63.7,57,4656,6.49,6.54,4.15
9911,1.04,Premium,E,SI2,61.6,59,4164,6.55,6.57,4.04
9912,0.51,Very Good,E,VVS2,60,58,2365,5.2,5.23,3.13
9913,0.33,Premium,D,SI2,62.7,58,631,4.41,4.39,2.76
9914,0.91,Premium,E,SI2,61.1,59,3639,6.24,6.2,3.8
9915,1,Very Good,H,VVS1,63.5,60,6296,6.36,6.3,4.02
9916,0.31,Very Good,G,VS1,63.2,56,802,4.29,4.28,2.71
9917,0.32,Good,D,SI1,63.8,56,756,4.35,4.33,2.77
9918,0.32,Premium,E,SI2,59.7,60,576,4.45,4.43,2.65
9919,1.02,Very Good,G,VS2,63.5,56,5758,6.43,6.38,4.07
9920,0.4,Ideal,G,SI1,62.7,57,736,4.65,4.69,2.93
9921,1.02,Very Good,E,I1,60.6,63,3141,6.46,6.52,3.93
9922,1,Premium,G,SI2,59.1,59,3142,6.55,6.48,0
9923,0.91,Very Good,H,VS1,62.1,59,4370,6.17,6.2,3.84
9924,0.7,Good,H,VVS2,63.7,54,2477,5.72,5.62,3.61
9925,1.7,Premium,G,VS2,60.9,60,16123,7.71,7.68,4.69
9926,1.5,Very Good,F,SI1,63.4,58,10962,7.2,7.16,4.55
9927,0.35,Ideal,E,VS1,61.5,57,718,4.52,4.55,2.79
9928,0.31,Ideal,G,VS2,61.7,55,544,4.35,4.37,2.69
9929,0.34,Premium,H,VVS2,61.4,58,880,4.5,4.46,2.75
9930,0.73,Fair,D,SI1,64.5,56,2539,5.7,5.65,3.66
9931,0.32,Ideal,G,VVS1,60.2,56,1080,4.49,4.45,2.69
9932,0.91,Very Good,G,SI2,61.8,59,3388,6.17,6.23,3.83
9933,2.04,Ideal,I,SI1,60,60,15308,8.3,8.26,4.97
9934,1.51,Ideal,G,VS1,61.6,56,14542,7.34,7.37,4.53
9935,0.32,Ideal,D,SI1,61.3,55,558,4.41,4.46,2.72
9936,0.5,Very Good,F,VS1,61.9,62,1558,5.02,5.06,3.12
9937,0.3,Ideal,H,VVS1,61.6,57,665,4.3,4.34,2.66
9938,0.5,Very Good,F,SI2,62.9,57,1020,5.02,5.06,3.17
9939,1,Very Good,E,SI2,58.8,62,4004,6.5,6.53,3.83
9940,0.4,Premium,D,VS2,60.5,59,1050,4.8,4.76,2.89
9941,0.38,Ideal,G,SI2,61.7,56,587,4.64,4.67,2.87
9942,1.5,Premium,D,VS2,62.5,61,14675,7.32,7.25,4.55
9943,0.3,Very Good,F,VS2,62.9,57,605,4.26,4.29,2.69
9944,0.3,Premium,G,IF,61.6,60,956,4.32,4.29,2.65
9945,1.02,Very Good,F,SI2,63,58,4162,6.38,6.44,4.04
9946,1.22,Premium,I,VS2,59.3,59,6156,7.01,6.96,4.14
9947,0.43,Ideal,J,SI1,61.9,54,708,4.88,4.84,3.01
9948,0.46,Good,D,IF,58.6,59,2139,5.06,5.11,2.98
9949,0.93,Good,E,SI1,63.1,57,4611,6.17,6.19,3.9
9950,0.34,Good,I,SI1,63.7,54,447,4.43,4.48,2.84
9951,0.5,Premium,I,SI1,61.7,58,965,5.09,5.15,3.16
9952,1.03,Ideal,F,VS2,61.2,54,6922,6.56,6.51,4
9953,0.43,Ideal,F,VVS2,61.4,56,1093,4.87,4.9,3
9954,1.2,Premium,G,SI1,61.5,61,5947,6.84,6.78,4.19
9955,0.51,Very Good,F,SI1,61.8,57,1374,5.1,5.13,3.16
9956,0.38,Ideal,E,VS1,61.9,56,1000,4.63,4.67,2.88
9957,0.32,Premium,G,VS1,62.4,58,828,4.4,4.35,2.73
9958,0.77,Very Good,I,SI2,60.8,56,2159,5.89,5.92,3.59
9959,0.9,Very Good,D,SI1,62.8,59,4068,6.06,6.1,3.82
9960,1.09,Ideal,I,VS2,62,57,5158,6.64,6.58,4.1
9961,1.03,Very Good,E,VS1,61.5,58,7477,6.43,6.55,3.99
9962,0.35,Ideal,E,VS2,61.9,54,923,4.53,4.58,2.82
9963,0.79,Premium,G,SI2,60.8,58,1877,6,5.98,3.61
9964,0.78,Ideal,F,SI2,60.6,55,2365,5.99,6,3.63
9965,0.87,Very Good,H,SI1,62.2,57,3180,6.05,6.11,3.78
9966,1.01,Good,E,SI1,63.4,59,4912,6.34,6.38,4.03
9967,1.2,Very Good,H,SI2,63.5,57,5221,6.67,6.71,4.25
9968,1.01,Premium,F,SI2,62.8,57,4137,6.31,6.24,3.94
9969,0.81,Premium,G,SI2,62.2,59,2616,5.96,5.9,3.69
9970,1.51,Very Good,I,SI1,63.5,57,8214,7.19,7.24,4.58
9971,0.32,Ideal,H,VVS2,62,55,828,4.42,4.39,2.73
9972,0.23,Very Good,F,VVS2,61.5,58,530,3.9,3.94,2.41
9973,0.54,Ideal,H,VS2,60.1,57,1439,5.33,5.28,3.19
9974,0.71,Premium,F,SI1,62.7,57,2633,5.68,5.65,3.55
9975,0.6,Premium,D,VS2,59.6,59,2214,5.53,5.47,3.28
9976,0.54,Premium,D,VVS2,59.1,60,2323,5.36,5.34,3.16
9977,1.17,Very Good,F,VS2,62.4,56,7432,6.71,6.76,4.2
9978,1.02,Fair,G,SI1,64.5,56,4044,6.3,6.23,4.04
9979,1,Very Good,D,SI1,62.3,59,5342,6.26,6.29,3.91
9980,1.01,Good,E,SI1,64.3,59,4181,6.31,6.28,4.05
9981,0.32,Ideal,D,VS2,62.2,56,972,4.4,4.38,2.73
9982,0.73,Ideal,D,VS2,61.4,56,3528,5.78,5.81,3.56
9983,0.55,Ideal,J,VS2,61.7,54,1260,5.34,5.29,3.28
9984,1,Fair,G,SI2,70.2,58,2326,6,5.73,4.13
9985,0.37,Premium,G,VS2,62.8,60,833,4.59,4.55,2.87
9986,0.93,Premium,J,SI2,61.9,57,2807,6.21,6.19,3.84
9987,0.43,Premium,G,SI1,62.6,59,929,4.82,4.8,3.01
9988,1.11,Premium,G,SI1,62.7,57,5408,6.62,6.5,4.11
9989,0.75,Very Good,E,SI1,62.9,57,2753,5.79,5.84,3.66
9990,0.72,Ideal,E,SI2,62.4,57,2355,5.73,5.77,3.59
9991,0.91,Very Good,E,SI1,61.9,61,4031,6.11,6.14,3.79
9992,1,Ideal,E,SI1,61.6,55,5880,6.45,6.43,3.97
9993,0.31,Good,D,SI1,63.9,54,732,4.3,4.27,2.74
9994,1.36,Very Good,F,SI1,62.8,53,6597,7.05,7.1,4.45
9995,0.31,Premium,E,VS1,61.9,58,734,4.31,4.32,2.67
9996,0.54,Premium,F,VS2,58.2,60,1667,5.39,5.34,3.12
9997,0.32,Premium,H,IF,61.2,58,842,4.37,4.39,2.68
9998,0.51,Ideal,D,VS2,61.5,55,1882,5.18,5.13,3.17
9999,0.35,Ideal,E,VS1,61.2,56,829,4.53,4.55,2.78
10000,1.01,Very Good,I,SI2,63.7,56,4047,6.33,6.38,4.05
10001,1.5,Good,J,SI2,60.9,62,6746,7.3,7.32,4.45
10002,0.51,Ideal,D,VS2,61,57,1832,5.18,5.15,3.15
10003,0.41,Ideal,J,VS2,62.2,54.4,637,4.72,4.75,2.95
10004,1.08,Ideal,G,SI2,61.9,57,4627,6.57,6.55,4.06
10005,0.4,Good,D,VS2,63.2,57,786,4.65,4.71,2.96
10006,0.32,Ideal,G,VS2,62.1,56,524,4.36,4.4,2.72
10007,2,Good,G,SI2,64.3,60,10416,7.87,7.83,5.05
10008,0.36,Premium,E,SI2,60.6,59,648,4.61,4.57,2.78
10009,0.33,Premium,G,VS1,60.3,58,621,4.5,4.52,2.72
10010,1,Fair,G,SI1,68.9,56,3833,6.16,6.11,4.23
10011,0.41,Very Good,E,VVS2,63.8,58,1019,4.67,4.7,2.99
10012,1.69,Premium,F,SI2,62.4,58,9275,7.65,7.57,4.75
10013,0.47,Ideal,D,VS2,60.3,57,1270,5.02,5.07,3.04
10014,3,Good,I,I1,57,64,10863,9.38,9.31,5.33
10015,0.5,Very Good,G,VS2,60.3,58,1354,5.15,5.19,3.12
10016,1.5,Fair,G,SI2,68.5,66,6552,6.87,6.76,4.67
10017,0.41,Very Good,G,VS1,60.6,56,976,4.83,4.87,2.94
10018,0.7,Ideal,I,VVS2,61.6,56.5,2487,5.65,5.72,3.51
10019,1.18,Very Good,G,SI1,60.8,58,6286,6.81,6.85,4.15
10020,1.21,Ideal,F,I1,62,56,4377,6.84,6.8,4.23
10021,0.44,Premium,I,VVS2,61.5,57,1063,4.92,4.87,3.01
10022,1.84,Premium,H,SI1,59.7,58,13779,7.98,8.01,4.77
10023,0.96,Ideal,H,SI2,62.1,57,4213,6.3,6.35,3.93
10024,0.24,Ideal,F,VVS2,61.1,57,552,4.03,4.06,2.47
10025,1.74,Premium,G,VS1,62.4,58,17904,7.71,7.61,4.78
10026,0.3,Very Good,G,VS2,60.8,61,526,4.31,4.34,2.63
10027,1.02,Ideal,H,VVS2,62,56,6613,6.42,6.45,3.99
10028,0.32,Ideal,J,IF,62.2,55,533,4.4,4.44,2.75
10029,0.27,Very Good,H,VVS2,62.5,55,504,4.12,4.16,2.59
10030,0.39,Ideal,F,SI1,60.1,58,697,4.74,4.78,2.86
10031,1.11,Ideal,D,VS2,62,57,7602,6.62,6.67,4.12
10032,1.2,Ideal,G,VS2,59.9,61,8321,6.85,6.88,4.11
10033,0.71,Very Good,E,SI1,62.9,57,2573,5.66,5.7,3.57
10034,1.33,Premium,E,SI2,61,60,6256,7.13,7.05,4.33
10035,1.02,Premium,F,VS1,61.9,59,7389,6.44,6.38,3.97
10036,0.61,Ideal,F,VS2,61.5,54,2306,5.48,5.51,3.38
10037,0.53,Ideal,F,VS2,62.3,55,1566,5.17,5.2,3.23
10038,0.41,Good,F,SI1,63.2,59,755,4.68,4.72,2.97
10039,1,Very Good,D,SI2,62.5,58,4661,6.35,6.44,4
10040,0.51,Very Good,E,SI1,61.2,61,1304,5.13,5.16,3.15
10041,0.33,Premium,J,VS2,59.6,61,450,4.53,4.49,2.69
10042,2.13,Premium,I,SI2,59.8,58,12980,8.43,8.37,5.02
10043,0.41,Very Good,G,VS1,62.3,56,899,4.77,4.8,2.98
10044,0.4,Ideal,D,VS2,62.1,53,890,4.77,4.8,2.97
10045,0.4,Very Good,E,VS2,62,57,912,4.66,4.7,2.9
10046,0.3,Premium,G,VVS2,60.8,58,684,4.34,4.38,2.65
10047,1.13,Very Good,D,VS2,62.9,58,8561,6.59,6.63,4.16
10048,0.31,Premium,G,VVS1,62.1,59,816,4.34,4.39,2.71
10049,0.57,Very Good,F,SI1,62,55,1346,5.32,5.37,3.32
10050,1.2,Very Good,I,VS2,62.5,59,5724,6.73,6.77,4.22
10051,0.7,Very Good,F,SI1,62.5,59,2672,5.66,5.54,3.5
10052,0.71,Premium,E,SI2,62.7,59,2322,5.66,5.7,3.56
10053,2.66,Good,H,SI2,63.8,57,16239,8.71,8.65,5.54
10054,1.02,Premium,F,IF,62.5,58,11167,6.54,6.39,4.04
10055,0.7,Very Good,E,VS1,62.4,56,2854,5.64,5.7,3.54
10056,0.33,Premium,F,SI1,62.8,58,705,4.42,4.4,2.77
10057,1.31,Premium,I,VS2,61.9,59,6438,7.02,6.98,4.33
10058,1.33,Premium,G,VS2,62.3,59,9682,7.02,6.97,4.36
10059,1.22,Premium,F,SI2,62.5,57,5794,6.78,6.73,4.22
10060,0.38,Very Good,H,VS2,61.6,56,710,4.68,4.71,2.89
10061,0.53,Good,I,SI2,63.6,58,942,5.08,5.11,3.24
10062,1.6,Ideal,F,SI1,61.1,55,13140,7.55,7.58,4.62
10063,0.42,Ideal,H,SI1,62.4,57,898,4.79,4.76,2.98
10064,1.01,Good,H,SI1,64.6,56,4274,6.17,6.21,4
10065,1.23,Premium,H,VS2,58.5,62,6150,7,6.98,4.09
10066,1.5,Good,E,SI1,64.1,58,11795,7.24,7.15,4.61
10067,1.42,Ideal,I,VS2,60.4,55,8173,7.28,7.38,4.43
10068,0.51,Ideal,F,VS1,61.8,55,1751,5.13,5.16,3.18
10069,0.33,Very Good,G,VVS1,61.8,55,795,4.44,4.48,2.76
10070,1.51,Ideal,E,VS2,61.1,57,13157,7.43,7.41,4.53
10071,0.3,Premium,G,VVS1,62.6,62,945,4.26,4.21,2.65
10072,0.54,Very Good,D,VS1,62.1,59,2004,5.18,5.19,3.22
10073,1.03,Premium,G,SI2,59.9,60,4413,6.56,6.5,3.91
10074,0.5,Good,E,VS1,58.2,61,1806,5.19,5.22,3.03
10075,1.61,Premium,D,SI2,61.3,58,10278,7.56,7.49,4.61
10076,0.52,Premium,E,SI1,60.9,58,1387,5.21,5.17,3.16
10077,1.01,Ideal,E,SI1,62.1,54,5599,6.5,6.41,4.01
10078,0.71,Ideal,D,SI1,61.7,57,2913,5.7,5.75,3.53
10079,0.71,Ideal,D,SI2,62.7,55,2551,5.67,5.71,3.57
10080,1.41,Premium,E,VS2,61.3,58,11269,7.29,7.25,4.46
10081,0.32,Premium,G,VS2,58.4,57,672,4.53,4.51,2.64
10082,0.73,Ideal,H,SI1,62,55,2656,5.76,5.85,3.6
10083,1,Good,E,SI1,57.6,65,3696,6.47,6.44,3.72
10084,0.27,Ideal,F,VS2,60.9,57,577,4.17,4.2,2.55
10085,0.61,Very Good,F,VS2,62.9,58,1971,5.33,5.39,3.37
10086,0.92,Ideal,F,SI1,62.2,55,3400,6.25,6.19,3.87
10087,0.52,Very Good,G,VS1,59.1,60,1554,5.24,5.19,3.08
10088,0.31,Premium,G,VVS1,60.7,58,816,4.37,4.4,2.66
10089,2.01,Very Good,I,VS2,59.2,62,16626,8.14,8.17,4.83
10090,0.96,Fair,H,I1,68.9,59,1773,6.09,5.96,4.15
10091,1.71,Premium,H,SI1,58.1,59,9193,7.88,7.81,4.56
10092,1,Premium,G,VS2,61.9,58,6160,6.45,6.41,3.98
10093,0.9,Good,J,VS2,57.9,63,3423,6.32,6.35,3.67
10094,0.32,Very Good,E,SI1,61.6,56,561,4.39,4.41,2.71
10095,0.31,Premium,G,VVS2,62.9,58,907,4.3,4.28,2.7
10096,0.31,Ideal,F,VVS1,61.6,55,840,4.36,4.4,2.7
10097,0.72,Premium,E,VS2,61.1,59,2954,5.75,5.8,3.53
